"MEASURE","Measure","AGE","Age","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"2","Female population","41","41","0","Australia","A","Annual","1992","1992",133117,,
"2","Female population","41","41","0","Australia","A","Annual","1993","1993",128597,,
"2","Female population","41","41","0","Australia","A","Annual","1994","1994",133197,,
"2","Female population","41","41","0","Australia","A","Annual","1995","1995",136082,,
"2","Female population","41","41","0","Australia","A","Annual","1996","1996",136801,,
"2","Female population","41","41","0","Australia","A","Annual","1997","1997",139416,,
"2","Female population","41","41","0","Australia","A","Annual","1998","1998",140208,,
"2","Female population","41","41","0","Australia","A","Annual","1999","1999",145174,,
"2","Female population","41","41","0","Australia","A","Annual","2000","2000",148013,,
"2","Female population","41","41","0","Australia","A","Annual","2001","2001",151104,,
"2","Female population","41","41","0","Australia","A","Annual","2002","2002",154608,,
"2","Female population","41","41","0","Australia","A","Annual","2003","2003",154628,,
"2","Female population","41","41","0","Australia","A","Annual","2004","2004",155471,,
"2","Female population","41","41","0","Australia","A","Annual","2005","2005",153514,,
"2","Female population","41","41","0","Australia","A","Annual","2006","2006",149044,,
"2","Female population","41","41","0","Australia","A","Annual","2007","2007",147889,,
"2","Female population","41","41","0","Australia","A","Annual","2008","2008",148355,,
"2","Female population","41","41","0","Australia","A","Annual","2009","2009",152106,,
"2","Female population","41","41","0","Australia","A","Annual","2010","2010",159379,,
"2","Female population","41","41","0","Australia","A","Annual","2011","2011",162190,,
"2","Female population","41","41","0","Australia","A","Annual","2012","2012",173841,,
"2","Female population","41","41","0","Australia","A","Annual","2013","2013",171970,,
"2","Female population","41","41","0","Australia","A","Annual","2014","2014",165529,,
"2","Female population","41","41","0","Australia","A","Annual","2015","2015",161974,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1975","1975",8.1,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1976","1976",7,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1977","1977",6.1,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1978","1978",5.7,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1979","1979",5.8,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1980","1980",5.3,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1981","1981",6.2,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1982","1982",5.7,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1983","1983",5.9,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1984","1984",5.3,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1985","1985",5.2,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1986","1986",5.7,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1987","1987",6,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1988","1988",5.5,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1989","1989",6.7,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1990","1990",7.1,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1991","1991",7.4,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1992","1992",8,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1993","1993",8.2,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1994","1994",8.8,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1995","1995",9.8,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1996","1996",10.1,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1997","1997",10.2,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1998","1998",10.9,,
"11","Fertility rate","41","41","0","Australia","A","Annual","1999","1999",11.4,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2000","2000",11.7,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2001","2001",12.5,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2002","2002",13.1,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2003","2003",14,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2004","2004",13.7,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2005","2005",15.7,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2006","2006",16,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2007","2007",18.3,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2008","2008",20.4,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2009","2009",20,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2010","2010",20.2,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2011","2011",20.3,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2012","2012",19.9,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2013","2013",21,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2014","2014",20.3,,
"11","Fertility rate","41","41","0","Australia","A","Annual","2015","2015",20,,
"1","Births","41","41","1","New South Wales","A","Annual","1975","1975",203,,
"1","Births","41","41","1","New South Wales","A","Annual","1976","1976",169,,
"1","Births","41","41","1","New South Wales","A","Annual","1977","1977",170,,
"1","Births","41","41","1","New South Wales","A","Annual","1978","1978",180,,
"1","Births","41","41","1","New South Wales","A","Annual","1979","1979",170,,
"1","Births","41","41","1","New South Wales","A","Annual","1980","1980",171,,
"1","Births","41","41","1","New South Wales","A","Annual","1981","1981",184,,
"1","Births","41","41","1","New South Wales","A","Annual","1982","1982",195,,
"1","Births","41","41","1","New South Wales","A","Annual","1983","1983",204,,
"1","Births","41","41","1","New South Wales","A","Annual","1984","1984",177,,
"1","Births","41","41","1","New South Wales","A","Annual","1985","1985",196,,
"1","Births","41","41","1","New South Wales","A","Annual","1986","1986",216,,
"1","Births","41","41","1","New South Wales","A","Annual","1987","1987",269,,
"1","Births","41","41","1","New South Wales","A","Annual","1988","1988",265,,
"1","Births","41","41","1","New South Wales","A","Annual","1989","1989",322,,
"1","Births","41","41","1","New South Wales","A","Annual","1990","1990",339,,
"1","Births","41","41","1","New South Wales","A","Annual","1991","1991",331,,
"1","Births","41","41","1","New South Wales","A","Annual","1992","1992",416,,
"1","Births","41","41","1","New South Wales","A","Annual","1993","1993",365,,
"1","Births","41","41","1","New South Wales","A","Annual","1994","1994",420,,
"1","Births","41","41","1","New South Wales","A","Annual","1995","1995",463,,
"1","Births","41","41","1","New South Wales","A","Annual","1996","1996",547,,
"1","Births","41","41","1","New South Wales","A","Annual","1997","1997",526,,
"1","Births","41","41","1","New South Wales","A","Annual","1998","1998",507,,
"1","Births","41","41","1","New South Wales","A","Annual","1999","1999",617,,
"1","Births","41","41","1","New South Wales","A","Annual","2000","2000",611,,
"1","Births","41","41","1","New South Wales","A","Annual","2001","2001",672,,
"1","Births","41","41","1","New South Wales","A","Annual","2002","2002",729,,
"1","Births","41","41","1","New South Wales","A","Annual","2003","2003",770,,
"1","Births","41","41","1","New South Wales","A","Annual","2004","2004",799,,
"1","Births","41","41","1","New South Wales","A","Annual","2005","2005",881,,
"1","Births","41","41","1","New South Wales","A","Annual","2006","2006",829,,
"1","Births","41","41","1","New South Wales","A","Annual","2007","2007",916,,
"1","Births","41","41","1","New South Wales","A","Annual","2008","2008",1061,,
"1","Births","41","41","1","New South Wales","A","Annual","2009","2009",1024,,
"1","Births","41","41","1","New South Wales","A","Annual","2010","2010",1135,,
"1","Births","41","41","1","New South Wales","A","Annual","2011","2011",1143,,
"1","Births","41","41","1","New South Wales","A","Annual","2012","2012",1186,,
"1","Births","41","41","1","New South Wales","A","Annual","2013","2013",1254,,
"1","Births","41","41","1","New South Wales","A","Annual","2014","2014",1127,,
"1","Births","41","41","1","New South Wales","A","Annual","2015","2015",1160,,
"2","Female population","41","41","1","New South Wales","A","Annual","1975","1975",26187,,
"2","Female population","41","41","1","New South Wales","A","Annual","1976","1976",25356,,
"2","Female population","41","41","1","New South Wales","A","Annual","1977","1977",28006,,
"2","Female population","41","41","1","New South Wales","A","Annual","1978","1978",27812,,
"2","Female population","41","41","1","New South Wales","A","Annual","1979","1979",28562,,
"2","Female population","41","41","1","New South Wales","A","Annual","1980","1980",29172,,
"2","Female population","41","41","1","New South Wales","A","Annual","1981","1981",28627,,
"2","Female population","41","41","1","New South Wales","A","Annual","1982","1982",31609,,
"2","Female population","41","41","1","New South Wales","A","Annual","1983","1983",31259,,
"2","Female population","41","41","1","New South Wales","A","Annual","1984","1984",32038,,
"2","Female population","41","41","1","New South Wales","A","Annual","1985","1985",35511,,
"2","Female population","41","41","1","New South Wales","A","Annual","1986","1986",35055,,
"2","Female population","41","41","1","New South Wales","A","Annual","1987","1987",38287,,
"2","Female population","41","41","1","New South Wales","A","Annual","1988","1988",43783,,
"2","Female population","41","41","1","New South Wales","A","Annual","1989","1989",42489,,
"2","Female population","41","41","1","New South Wales","A","Annual","1990","1990",42395,,
"2","Female population","41","41","1","New South Wales","A","Annual","1991","1991",42470,,
"2","Female population","41","41","1","New South Wales","A","Annual","1992","1992",44606,,
"2","Female population","41","41","1","New South Wales","A","Annual","1993","1993",43007,,
"2","Female population","41","41","1","New South Wales","A","Annual","1994","1994",44729,,
"2","Female population","41","41","1","New South Wales","A","Annual","1995","1995",45479,,
"2","Female population","41","41","1","New South Wales","A","Annual","1996","1996",45782,,
"2","Female population","41","41","1","New South Wales","A","Annual","1997","1997",46658,,
"2","Female population","41","41","1","New South Wales","A","Annual","1998","1998",47211,,
"2","Female population","41","41","1","New South Wales","A","Annual","1999","1999",49282,,
"2","Female population","41","41","1","New South Wales","A","Annual","2000","2000",49741,,
"2","Female population","41","41","1","New South Wales","A","Annual","2001","2001",50590,,
"2","Female population","41","41","1","New South Wales","A","Annual","2002","2002",52038,,
"2","Female population","41","41","1","New South Wales","A","Annual","2003","2003",51737,,
"2","Female population","41","41","1","New South Wales","A","Annual","2004","2004",51952,,
"2","Female population","41","41","1","New South Wales","A","Annual","2005","2005",50780,,
"2","Female population","41","41","1","New South Wales","A","Annual","2006","2006",48596,,
"2","Female population","41","41","1","New South Wales","A","Annual","2007","2007",47503,,
"2","Female population","41","41","1","New South Wales","A","Annual","2008","2008",47497,,
"2","Female population","41","41","1","New South Wales","A","Annual","2009","2009",48201,,
"2","Female population","41","41","1","New South Wales","A","Annual","2010","2010",50488,,
"2","Female population","41","41","1","New South Wales","A","Annual","2011","2011",51136,,
"2","Female population","41","41","1","New South Wales","A","Annual","2012","2012",55062,,
"2","Female population","41","41","1","New South Wales","A","Annual","2013","2013",54734,,
"2","Female population","41","41","1","New South Wales","A","Annual","2014","2014",53158,,
"2","Female population","41","41","1","New South Wales","A","Annual","2015","2015",51861,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1975","1975",7.8,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1976","1976",6.7,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1977","1977",6.1,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1978","1978",6.5,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1979","1979",6,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1980","1980",5.9,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1981","1981",6.4,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1982","1982",6.2,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1983","1983",6.5,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1984","1984",5.5,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1985","1985",5.5,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1986","1986",6.2,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1987","1987",7,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1988","1988",6.1,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1989","1989",7.6,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1990","1990",8,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1991","1991",7.8,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1992","1992",9.3,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1993","1993",8.5,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1994","1994",9.4,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1995","1995",10.2,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1996","1996",11.9,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1997","1997",11.3,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1998","1998",10.7,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","1999","1999",12.5,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2000","2000",12.3,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2001","2001",13.3,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2002","2002",14,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2003","2003",14.9,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2004","2004",15.4,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2005","2005",17.4,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2006","2006",17.1,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2007","2007",19.3,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2008","2008",22.3,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2009","2009",21.2,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2010","2010",22.5,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2011","2011",22.4,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2012","2012",21.5,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2013","2013",22.9,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2014","2014",21.2,,
"11","Fertility rate","41","41","1","New South Wales","A","Annual","2015","2015",22.4,,
"1","Births","41","41","2","Victoria","A","Annual","1975","1975",168,,
"1","Births","41","41","2","Victoria","A","Annual","1976","1976",126,,
"1","Births","41","41","2","Victoria","A","Annual","1977","1977",153,,
"1","Births","41","41","2","Victoria","A","Annual","1978","1978",127,,
"1","Births","41","41","2","Victoria","A","Annual","1979","1979",122,,
"1","Births","41","41","2","Victoria","A","Annual","1980","1980",119,,
"1","Births","41","41","2","Victoria","A","Annual","1981","1981",133,,
"1","Births","41","41","2","Victoria","A","Annual","1982","1982",120,,
"1","Births","41","41","2","Victoria","A","Annual","1983","1983",141,,
"1","Births","41","41","2","Victoria","A","Annual","1984","1984",135,,
"1","Births","41","41","2","Victoria","A","Annual","1985","1985",152,,
"1","Births","41","41","2","Victoria","A","Annual","1986","1986",136,,
"1","Births","41","41","2","Victoria","A","Annual","1987","1987",162,,
"1","Births","41","41","2","Victoria","A","Annual","1988","1988",186,,
"1","Births","41","41","2","Victoria","A","Annual","1989","1989",222,,
"1","Births","41","41","2","Victoria","A","Annual","1990","1990",228,,
"1","Births","41","41","2","Victoria","A","Annual","1991","1991",247,,
"1","Births","41","41","2","Victoria","A","Annual","1992","1992",290,,
"1","Births","41","41","2","Victoria","A","Annual","1993","1993",294,,
"1","Births","41","41","2","Victoria","A","Annual","1994","1994",294,,
"1","Births","41","41","2","Victoria","A","Annual","1995","1995",343,,
"1","Births","41","41","2","Victoria","A","Annual","1996","1996",319,,
"1","Births","41","41","2","Victoria","A","Annual","1997","1997",360,,
"1","Births","41","41","2","Victoria","A","Annual","1998","1998",394,,
"1","Births","41","41","2","Victoria","A","Annual","1999","1999",424,,
"1","Births","41","41","2","Victoria","A","Annual","2000","2000",438,,
"1","Births","41","41","2","Victoria","A","Annual","2001","2001",496,,
"1","Births","41","41","2","Victoria","A","Annual","2002","2002",568,,
"1","Births","41","41","2","Victoria","A","Annual","2003","2003",583,,
"1","Births","41","41","2","Victoria","A","Annual","2004","2004",529,,
"1","Births","41","41","2","Victoria","A","Annual","2005","2005",628,,
"1","Births","41","41","2","Victoria","A","Annual","2006","2006",697,,
"1","Births","41","41","2","Victoria","A","Annual","2007","2007",751,,
"1","Births","41","41","2","Victoria","A","Annual","2008","2008",819,,
"1","Births","41","41","2","Victoria","A","Annual","2009","2009",885,,
"1","Births","41","41","2","Victoria","A","Annual","2010","2010",903,,
"1","Births","41","41","2","Victoria","A","Annual","2011","2011",844,,
"1","Births","41","41","2","Victoria","A","Annual","2012","2012",998,,
"1","Births","41","41","2","Victoria","A","Annual","2013","2013",1006,,
"1","Births","41","41","2","Victoria","A","Annual","2014","2014",889,,
"1","Births","41","41","2","Victoria","A","Annual","2015","2015",848,,
"2","Female population","41","41","2","Victoria","A","Annual","1975","1975",19870,,
"2","Female population","41","41","2","Victoria","A","Annual","1976","1976",18922,,
"2","Female population","41","41","2","Victoria","A","Annual","1977","1977",21873,,
"2","Female population","41","41","2","Victoria","A","Annual","1978","1978",20782,,
"2","Female population","41","41","2","Victoria","A","Annual","1979","1979",21773,,
"2","Female population","41","41","2","Victoria","A","Annual","1980","1980",21831,,
"2","Female population","41","41","2","Victoria","A","Annual","1981","1981",21318,,
"2","Female population","41","41","2","Victoria","A","Annual","1982","1982",23462,,
"2","Female population","41","41","2","Victoria","A","Annual","1983","1983",23437,,
"2","Female population","41","41","2","Victoria","A","Annual","1984","1984",23758,,
"2","Female population","41","41","2","Victoria","A","Annual","1985","1985",26384,,
"2","Female population","41","41","2","Victoria","A","Annual","1986","1986",25939,,
"2","Female population","41","41","2","Victoria","A","Annual","1987","1987",28420,,
"2","Female population","41","41","2","Victoria","A","Annual","1988","1988",33095,,
"2","Female population","41","41","2","Victoria","A","Annual","1989","1989",32414,,
"2","Female population","41","41","2","Victoria","A","Annual","1990","1990",31962,,
"2","Female population","41","41","2","Victoria","A","Annual","1991","1991",32123,,
"2","Female population","41","41","2","Victoria","A","Annual","1992","1992",33894,,
"2","Female population","41","41","2","Victoria","A","Annual","1993","1993",32366,,
"2","Female population","41","41","2","Victoria","A","Annual","1994","1994",33442,,
"2","Female population","41","41","2","Victoria","A","Annual","1995","1995",33928,,
"2","Female population","41","41","2","Victoria","A","Annual","1996","1996",34230,,
"2","Female population","41","41","2","Victoria","A","Annual","1997","1997",34721,,
"2","Female population","41","41","2","Victoria","A","Annual","1998","1998",34874,,
"2","Female population","41","41","2","Victoria","A","Annual","1999","1999",35722,,
"2","Female population","41","41","2","Victoria","A","Annual","2000","2000",36512,,
"2","Female population","41","41","2","Victoria","A","Annual","2001","2001",37410,,
"2","Female population","41","41","2","Victoria","A","Annual","2002","2002",38089,,
"2","Female population","41","41","2","Victoria","A","Annual","2003","2003",38078,,
"2","Female population","41","41","2","Victoria","A","Annual","2004","2004",38225,,
"2","Female population","41","41","2","Victoria","A","Annual","2005","2005",38056,,
"2","Female population","41","41","2","Victoria","A","Annual","2006","2006",37307,,
"2","Female population","41","41","2","Victoria","A","Annual","2007","2007",37382,,
"2","Female population","41","41","2","Victoria","A","Annual","2008","2008",37365,,
"2","Female population","41","41","2","Victoria","A","Annual","2009","2009",38817,,
"2","Female population","41","41","2","Victoria","A","Annual","2010","2010",40648,,
"2","Female population","41","41","2","Victoria","A","Annual","2011","2011",41297,,
"2","Female population","41","41","2","Victoria","A","Annual","2012","2012",44210,,
"2","Female population","41","41","2","Victoria","A","Annual","2013","2013",43247,,
"2","Female population","41","41","2","Victoria","A","Annual","2014","2014",41388,,
"2","Female population","41","41","2","Victoria","A","Annual","2015","2015",41299,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1975","1975",8.5,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1976","1976",6.7,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1977","1977",7,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1978","1978",6.1,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1979","1979",5.6,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1980","1980",5.5,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1981","1981",6.2,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1982","1982",5.1,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1983","1983",6,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1984","1984",5.7,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1985","1985",5.8,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1986","1986",5.2,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1987","1987",5.7,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1988","1988",5.6,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1989","1989",6.9,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1990","1990",7.1,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1991","1991",7.7,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1992","1992",8.6,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1993","1993",9.1,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1994","1994",8.8,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1995","1995",10.1,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1996","1996",9.3,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1997","1997",10.4,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1998","1998",11.3,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","1999","1999",11.9,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2000","2000",12,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2001","2001",13.3,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2002","2002",14.9,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2003","2003",15.3,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2004","2004",13.8,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2005","2005",16.5,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2006","2006",18.7,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2007","2007",20.1,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2008","2008",21.9,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2009","2009",22.8,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2010","2010",22.2,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2011","2011",20.4,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2012","2012",22.6,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2013","2013",23.3,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2014","2014",21.5,,
"11","Fertility rate","41","41","2","Victoria","A","Annual","2015","2015",20.5,,
"1","Births","41","41","3","Queensland","A","Annual","1975","1975",106,,
"1","Births","41","41","3","Queensland","A","Annual","1976","1976",96,,
"1","Births","41","41","3","Queensland","A","Annual","1977","1977",80,,
"1","Births","41","41","3","Queensland","A","Annual","1978","1978",76,,
"1","Births","41","41","3","Queensland","A","Annual","1979","1979",79,,
"1","Births","41","41","3","Queensland","A","Annual","1980","1980",64,,
"1","Births","41","41","3","Queensland","A","Annual","1981","1981",84,,
"1","Births","41","41","3","Queensland","A","Annual","1982","1982",96,,
"1","Births","41","41","3","Queensland","A","Annual","1983","1983",70,,
"1","Births","41","41","3","Queensland","A","Annual","1984","1984",75,,
"1","Births","41","41","3","Queensland","A","Annual","1985","1985",89,,
"1","Births","41","41","3","Queensland","A","Annual","1986","1986",96,,
"1","Births","41","41","3","Queensland","A","Annual","1987","1987",96,,
"1","Births","41","41","3","Queensland","A","Annual","1988","1988",115,,
"1","Births","41","41","3","Queensland","A","Annual","1989","1989",130,,
"1","Births","41","41","3","Queensland","A","Annual","1990","1990",142,,
"1","Births","41","41","3","Queensland","A","Annual","1991","1991",155,,
"1","Births","41","41","3","Queensland","A","Annual","1992","1992",135,,
"1","Births","41","41","3","Queensland","A","Annual","1993","1993",142,,
"1","Births","41","41","3","Queensland","A","Annual","1994","1994",182,,
"1","Births","41","41","3","Queensland","A","Annual","1995","1995",211,,
"1","Births","41","41","3","Queensland","A","Annual","1996","1996",227,,
"1","Births","41","41","3","Queensland","A","Annual","1997","1997",220,,
"1","Births","41","41","3","Queensland","A","Annual","1998","1998",254,,
"1","Births","41","41","3","Queensland","A","Annual","1999","1999",244,,
"1","Births","41","41","3","Queensland","A","Annual","2000","2000",278,,
"1","Births","41","41","3","Queensland","A","Annual","2001","2001",282,,
"1","Births","41","41","3","Queensland","A","Annual","2002","2002",326,,
"1","Births","41","41","3","Queensland","A","Annual","2003","2003",345,,
"1","Births","41","41","3","Queensland","A","Annual","2004","2004",365,,
"1","Births","41","41","3","Queensland","A","Annual","2005","2005",427,,
"1","Births","41","41","3","Queensland","A","Annual","2006","2006",393,,
"1","Births","41","41","3","Queensland","A","Annual","2007","2007",480,,
"1","Births","41","41","3","Queensland","A","Annual","2008","2008",523,,
"1","Births","41","41","3","Queensland","A","Annual","2009","2009",538,,
"1","Births","41","41","3","Queensland","A","Annual","2010","2010",561,,
"1","Births","41","41","3","Queensland","A","Annual","2011","2011",616,,
"1","Births","41","41","3","Queensland","A","Annual","2012","2012",590,,
"1","Births","41","41","3","Queensland","A","Annual","2013","2013",608,,
"1","Births","41","41","3","Queensland","A","Annual","2014","2014",627,,
"1","Births","41","41","3","Queensland","A","Annual","2015","2015",585,,
"2","Female population","41","41","3","Queensland","A","Annual","1975","1975",9957,,
"2","Female population","41","41","3","Queensland","A","Annual","1976","1976",10337,,
"2","Female population","41","41","3","Queensland","A","Annual","1977","1977",11222,,
"2","Female population","41","41","3","Queensland","A","Annual","1978","1978",11328,,
"2","Female population","41","41","3","Queensland","A","Annual","1979","1979",11507,,
"2","Female population","41","41","3","Queensland","A","Annual","1980","1980",12376,,
"2","Female population","41","41","3","Queensland","A","Annual","1981","1981",12371,,
"2","Female population","41","41","3","Queensland","A","Annual","1982","1982",13649,,
"2","Female population","41","41","3","Queensland","A","Annual","1983","1983",14418,,
"2","Female population","41","41","3","Queensland","A","Annual","1984","1984",14720,,
"2","Female population","41","41","3","Queensland","A","Annual","1985","1985",16373,,
"2","Female population","41","41","3","Queensland","A","Annual","1986","1986",17052,,
"2","Female population","41","41","3","Queensland","A","Annual","1987","1987",18182,,
"2","Female population","41","41","3","Queensland","A","Annual","1988","1988",21277,,
"2","Female population","41","41","3","Queensland","A","Annual","1989","1989",20919,,
"2","Female population","41","41","3","Queensland","A","Annual","1990","1990",21711,,
"2","Female population","41","41","3","Queensland","A","Annual","1991","1991",21826,,
"2","Female population","41","41","3","Queensland","A","Annual","1992","1992",22929,,
"2","Female population","41","41","3","Queensland","A","Annual","1993","1993",22458,,
"2","Female population","41","41","3","Queensland","A","Annual","1994","1994",23332,,
"2","Female population","41","41","3","Queensland","A","Annual","1995","1995",24332,,
"2","Female population","41","41","3","Queensland","A","Annual","1996","1996",24520,,
"2","Female population","41","41","3","Queensland","A","Annual","1997","1997",24952,,
"2","Female population","41","41","3","Queensland","A","Annual","1998","1998",25312,,
"2","Female population","41","41","3","Queensland","A","Annual","1999","1999",26494,,
"2","Female population","41","41","3","Queensland","A","Annual","2000","2000",27171,,
"2","Female population","41","41","3","Queensland","A","Annual","2001","2001",27910,,
"2","Female population","41","41","3","Queensland","A","Annual","2002","2002",28919,,
"2","Female population","41","41","3","Queensland","A","Annual","2003","2003",29664,,
"2","Female population","41","41","3","Queensland","A","Annual","2004","2004",30163,,
"2","Female population","41","41","3","Queensland","A","Annual","2005","2005",29866,,
"2","Female population","41","41","3","Queensland","A","Annual","2006","2006",29301,,
"2","Female population","41","41","3","Queensland","A","Annual","2007","2007",29083,,
"2","Female population","41","41","3","Queensland","A","Annual","2008","2008",29658,,
"2","Female population","41","41","3","Queensland","A","Annual","2009","2009",30360,,
"2","Female population","41","41","3","Queensland","A","Annual","2010","2010",31911,,
"2","Female population","41","41","3","Queensland","A","Annual","2011","2011",32900,,
"2","Female population","41","41","3","Queensland","A","Annual","2012","2012",35285,,
